Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;06/2021;628.168.648;2.456.301;5.219.872;13.925.872;25.969.338;14.636.069;12.509.585;14;74.717.052;589.808;1.603.908;3.632.339;4.299.615;136.985;4.416;25;10.267.096;6.215;28.203;52.634;55.971;7.097;5;0;150.125;905.256;14.191.332;39.041.578;90.950.657;74.756.420;212.887.082;86.294.316;519.026.641;1.021.378;6.252.490;2.052.535;168.386;25.299;24.668;0;9.544.756;63.603;853.016;2.574.131;1.134.460;494.174;409.114;277;5.528.776;1.259.917;2.740.933;2.009.945;1.456.143;723.911;722.560;20.790;8.934.201;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PITANGUI E REGIAO LTDA. - SICOOB CREDPIT;4.181.542;b3S;I;2;S5;9;PITANGUI;MG;06/2021;40.045;0;42;110;177;29;0;0;358;147;3.968;10.039;13.225;2.589;385;0;30.352;2;261;747;1.508;205;0;0;2.723;0;0;0;0;0;0;0;0;62;1.523;833;0;0;0;0;2.417;0;0;0;0;0;0;0;0;215;3.136;270;218;191;164;0;4.195;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE PORTO XAVIER - CRESOL PORTO XAVIER;5.442.759;b3S;I;2;S5;9;PORTO XAVIER;RS;06/2021;39.707;0;8;22;60;21;0;0;110;69;1.059;2.344;3.895;1.876;1.405;0;10.649;15;180;495;946;351;135;0;2.122;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;279;3.699;7.240;4.985;3.539;3.390;0;23.132;149;747;1.641;985;150;17;2;3.692;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;1.330.295;b3S;I;2;S5;9;VITORIA;ES;06/2021;39.657;52;1.009;3.705;8.818;7.088;6.621;0;27.293;233;2.258;3.102;3.515;1.231;31;0;10.369;1;131;291;676;208;1;0;1.307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;270;407;10;1;0;0;0;688;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO SICOOB COOPERCREDI - SP;915.950;b3S;I;2;S5;9;SAO PAULO;SP;06/2021;39.416;333;2.797;6.841;14.894;9.979;1.813;27;36.683;139;182;463;624;228;59;0;1.695;1;35;125;201;51;1;0;414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;333;282;8;0;1;0;0;624;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE E LIVRE ADMISSÃO MINAS - ESPÍRITO SANTO LTDA. - UNICRED MINAS - ES;1.110.032;b3S;I;2;S5;9;VITORIA;ES;06/2021;39.411;0;0;0;0;0;0;0;0;75;3.014;8.794;12.160;4.936;2.236;0;31.215;0;212;525;589;70;0;0;1.396;0;28;80;179;137;82;0;507;57;942;282;1;0;0;0;1.281;0;0;0;0;0;0;0;0;12;674;1.359;1.189;903;874;0;5.012;0
UNIPRIME SUL MS - COOPERATIVA DE CRÉDITO;37.554.441;b3S;I;2;S5;9;DOURADOS;MS;06/2021;38.772;0;0;0;0;0;0;0;0;55;1.280;2.990;3.456;911;1.023;20;9.735;15;708;2.001;3.342;1.253;7;0;7.325;0;396;1.283;2.992;2.369;6.087;796;13.922;49;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;27;1.149;1.905;2.900;1.480;260;19;7.740;0
COOPERATIVA DE CRÉDITO DO VALE EUROPEU - SICOOB EURO VALE;82.133.182;b3S;I;2;S5;9;TIMBO;SC;06/2021;38.623;37;125;374;560;91;47;0;1.235;192;4.988;7.741;12.360;4.693;1.484;0;31.458;9;233;670;1.577;492;1;0;2.982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;356;279;287;300;0;1.242;131;991;43;104;127;311;0;1.706;0
COOPERATIVA DE CRÉDITO DA GRANDE FLORIANÓPOLIS - ÚNILOS;2.405.189;b3S;I;2;S5;9;FLORIANOPOLIS;SC;06/2021;37.886;0;0;0;0;0;0;0;0;377;3.954;9.570;11.484;1.888;1.442;0;28.715;38;275;713;1.017;168;0;0;2.211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;297;951;2.198;1.902;1.029;581;0;6.959;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JAGUARUNA - CRESOL JAGUARUNA;5.410.056;b3S;I;2;S5;9;JAGUARUNA;SC;06/2021;37.783;0;0;0;0;0;0;0;0;73;1.284;2.987;5.475;2.455;833;0;13.107;116;909;2.438;5.210;1.796;45;0;10.515;0;0;0;0;0;0;0;0;1;58;8;0;0;0;0;66;138;925;1.947;2.939;2.272;2.519;0;10.740;86;743;974;987;252;309;4;3.354;0
RENDIMENTO;51.468;b1;C;2;S4;199;SAO PAULO;SP;06/2021;37.569;0;0;0;0;0;0;0;0;645;11.515;10.037;10.410;15;0;0;32.622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149;3.593;906;271;28;0;0;4.948;0
COOPERATIVA DE CRÉDITO SICOOB ITAPAGIPE LTDA - SICOOB ITAPAGIPE;71.506.513;b3S;I;2;S5;9;ITAPAGIPE;MG;06/2021;37.532;0;9;19;21;0;0;0;49;11;1.160;2.132;2.086;235;0;0;5.623;0;197;498;910;255;1;0;1.860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.443;6.887;14.138;2.455;3.270;0;29.193;67;694;46;0;0;0;0;807;0
COOPERATIVA DE CRÉDITO SICOOB IPÊ - SICOOB IPÊ;24.610.065;b3S;I;2;S5;9;CAMPO GRANDE;MS;06/2021;37.255;200;1.242;4.589;11.146;7.812;9.728;0;34.718;27;98;380;445;155;0;0;1.105;0;69;182;551;143;0;0;946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;146;216;9;0;0;0;485;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA NOTARIAL E REGISTRAL - COOPNORE;7.714.057;b3S;I;2;S5;9;PORTO ALEGRE;RS;06/2021;37.001;0;0;0;0;0;0;0;0;79;3.394;8.271;7.145;1.361;245;0;20.494;0;134;372;545;73;0;0;1.124;0;0;0;0;0;0;0;0;5;497;288;0;0;0;0;790;0;0;0;0;0;0;0;0;232;1.671;4.178;5.648;2.099;762;0;14.592;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA VALE DO CONTESTADO - CRESOL VALE DO CONTESTADO;9.433.005;b3S;I;2;S5;9;IRINEOPOLIS;SC;06/2021;36.907;0;0;0;0;0;0;0;0;122;649;5.198;3.911;1.318;976;0;12.174;3;107;319;829;231;1;0;1.490;0;0;0;0;0;0;0;0;1;29;11;0;0;0;0;41;205;1.376;4.774;3.648;2.984;3.587;0;16.574;752;930;1.691;2.417;633;190;15;6.629;0
MOVA SOCIEDADE DE EMPRÉSTIMO ENTRE PESSOAS S.A.;33.959.738;n1;I;2;S5;44;SAO PAULO;SP;06/2021;36.836;0;0;0;0;0;0;0;0;1.588;7.228;11.544;12.341;4.118;17;0;36.836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES DA UNIÃO, EMPRESÁRIOS, PROFISSIONAIS AUTÔNOMOS E LIBERAIS - SICOOB CENTRO NORDESTE;3.102.185;b3S;I;2;S5;9;JOAO PESSOA;PB;06/2021;36.773;45;1.067;2.713;7.778;8.360;12.097;0;32.060;41;1.277;1.307;925;352;203;0;4.105;0;41;98;156;48;0;0;342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;211;52;0;0;0;0;267;0
COOPERATIVA DE CRÉDITO SICOOB UNIDAS;1.042.487;b3S;I;2;S5;9;BELEM;PA;06/2021;36.727;184;1.048;3.612;9.192;7.144;10.739;0;31.919;195;405;885;877;141;24;0;2.527;25;84;257;510;252;0;0;1.129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;572;429;149;1;0;0;0;1.151;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO DO CENTRO OESTE DE MINAS LTDA - SICOOB CREDESP;1.703.620;b3S;I;2;S5;9;BOM DESPACHO;MG;06/2021;36.613;0;0;0;0;0;0;0;0;157;3.219;10.030;16.287;2.091;8;0;31.791;0;168;487;409;84;0;0;1.148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;524;0;0;0;0;0;524;81;2.073;529;464;2;0;0;3.150;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE CORONEL MARTINS - CRESOL PEDRA BRANCA;5.070.112;b3S;I;2;S5;9;CORONEL MARTINS;SC;06/2021;36.507;0;13;42;100;28;0;0;184;36;866;3.060;4.775;1.969;850;0;11.555;21;229;614;1.169;323;7;0;2.363;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;10;54;1.582;5.335;4.974;3.470;3.443;0;18.858;44;771;1.037;1.520;142;16;8;3.538;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;2.179.673;b3S;I;2;S5;9;OURINHOS;SP;06/2021;36.439;0;32;99;127;6;0;0;264;120;1.781;4.215;7.016;3.274;7.821;1.462;25.690;13;489;1.286;1.829;246;3;0;3.866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;1.408;437;1.003;972;2.739;5;6.620;0
COOPERATIVA DE CRÉDITO CREDICAPI LTDA - SICOOB CREDICAPI;804.046;b3S;I;2;S5;9;CAPITOLIO;MG;06/2021;36.371;3;46;87;90;0;0;0;226;54;1.790;5.853;8.773;2.649;22;0;19.141;5;182;490;905;223;1;0;1.806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.917;4.333;2.291;912;1.602;0;13.055;92;1.186;319;446;83;19;0;2.144;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1.090.027;b3S;I;2;S5;9;NITEROI;RJ;06/2021;36.284;0;0;0;0;0;0;0;0;95;3.171;8.648;8.720;2.119;929;0;23.682;2;300;927;1.267;112;0;0;2.608;0;66;258;681;687;1.296;0;2.987;8;838;303;1;0;0;0;1.150;0;0;0;0;0;0;0;0;27;1.149;1.374;1.586;670;1.050;0;5.857;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE XANXERÊ - CRESOL XANXERÊ;7.509.426;b3S;I;2;S5;9;XANXERE;SC;06/2021;35.727;0;32;91;232;75;2;0;432;19;924;2.458;4.439;2.114;873;13;10.840;6;230;674;1.291;472;103;0;2.777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1.892;5.461;4.458;3.601;3.925;0;19.344;39;367;730;867;200;131;1;2.334;0
COOPERATIVA DE CAPITAL E EMPRÉSTIMO COOPERMULTICRED - COOPERMC;51.010.858;b3S;I;2;S5;9;GUARULHOS;SP;06/2021;35.681;47;1.942;7.811;16.114;8.369;1.336;0;35.618;1;47;4;10;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74.244.344;b3S;I;2;S5;9;SAO PAULO;SP;06/2021;35.381;0;2.243;9.381;18.512;4.771;0;0;34.907;415;59;0;0;0;0;0;474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA. - SICOOB COOPEC;32.615.247;b3S;I;2;S5;9;ITABUNA;BA;06/2021;35.334;21;1.468;3.429;8.409;7.149;6.032;0;26.508;33;1.470;2.659;2.695;239;12;0;7.109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;1.211;419;0;0;0;0;1.718;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19.869.338;b3S;I;2;S5;9;IPATINGA;MG;06/2021;35.329;126;983;3.223;5.446;913;20;0;10.711;159;1.492;4.489;8.188;1.478;8;0;15.813;6;537;1.486;2.678;276;0;0;4.984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;162;364;0;0;0;663;378;632;1.027;778;344;0;0;3.158;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66.463.407;b3S;I;2;S5;9;ITAUNA;MG;06/2021;35.226;3;13;25;4;0;0;0;46;172;3.257;7.999;15.032;4.982;19;0;31.461;1;105;285;496;145;2;0;1.034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;292;2.141;215;38;0;0;0;2.685;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89.280.960;b3S;I;2;S5;9;CAXIAS DO SUL;RS;06/2021;34.805;309;3.701;9.210;16.836;3.732;5;0;33.793;68;109;256;452;80;46;0;1.012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA - SICOOB PARAÍBA;11.907.520;b3S;I;2;S5;9;CAMPINA GRANDE;PB;06/2021;34.779;23;325;861;1.903;938;443;0;4.493;215;2.288;5.162;9.357;1.431;20;0;18.472;76;929;2.653;5.139;1.290;16;0;10.104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;1.199;299;0;0;0;0;1.710;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE FORMOSA DO SUL - CRESOL FORMOSA;5.269.976;b3S;I;2;S5;9;FORMOSA DO SUL;SC;06/2021;34.608;0;0;0;0;0;0;0;0;63;610;1.791;3.409;2.123;2.786;0;10.781;15;211;556;1.154;417;209;0;2.561;0;0;0;0;0;0;0;0;0;25;6;0;0;0;0;31;49;1.911;6.679;3.272;2.580;2.817;0;17.307;151;450;1.267;1.741;269;49;1;3.928;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO - COOPERSERV;5.667.301;b3S;I;2;S5;9;LENCOIS PAULISTA;SP;06/2021;34.204;47;924;3.900;9.831;8.449;8.494;0;31.645;54;340;788;787;140;5;0;2.113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143;301;0;2;0;0;0;446;0
FC FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;36.583.700;n1;I;2;S4;14;SAO PAULO;SP;06/2021;34.102;0;0;0;0;0;0;0;0;1.599;7.781;15.474;9.246;1;0;0;34.102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62.562.012;b3S;I;2;S5;9;SAO PAULO;SP;06/2021;34.042;58;2.918;11.618;17.047;1.973;0;0;33.614;115;254;38;21;0;0;0;428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DE RIO FORTUNA - CRESOL RIO FORTUNA;7.958.405;b3S;I;2;S5;9;RIO FORTUNA;SC;06/2021;34.041;2;95;227;370;39;0;0;733;49;726;2.582;3.322;1.055;258;0;7.991;116;1.100;3.189;6.143;964;5;0;11.517;0;0;0;0;0;0;0;0;1;25;6;0;0;0;0;31;5;1.179;4.052;2.704;2.048;2.263;0;12.251;55;313;551;508;52;26;13;1.519;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4.894.460;b3S;I;2;S5;9;BELO HORIZONTE;MG;06/2021;33.903;3;1.937;4.490;10.665;9.504;7.305;0;33.903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO;2.448.839;b3S;I;2;S5;9;RIO RUFINO;SC;06/2021;33.809;3;36;152;357;190;34;0;772;163;2.238;2.951;4.116;1.298;192;0;10.958;11;282;654;1.309;399;0;0;2.654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3.033;7.323;2.884;873;887;0;15.008;78;3.924;415;1;0;0;0;4.418;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;S4;8;SAO PAULO;SP;06/2021;33.679;0;96;254;384;4;0;0;738;0;439;13.767;850;22;0;0;15.079;0;975;2.126;1.432;8;0;0;4.541;276;362;959;2.451;2.456;6.591;189;13.284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;38;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1.667.352;b3S;I;2;S5;9;PIRAPORA;MG;06/2021;33.669;125;1.070;2.793;5.533;2.524;4.511;0;16.555;69;480;1.384;2.027;686;223;0;4.869;13;187;498;1.167;253;0;0;2.117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;801;3.779;3.311;832;718;0;9.441;118;458;111;0;0;0;0;686;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS ADVOGADOS LTDA. - SICOOB CREDIJUR;2.480.577;b3S;I;2;S5;9;GOIANIA;GO;06/2021;33.539;0;0;0;0;0;0;0;0;893;2.312;7.743;8.126;2.823;1.201;0;23.097;12;344;887;1.475;280;0;0;2.998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.316;2.640;591;1.359;594;944;0;7.444;0
COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E VALE DO ITAPOCÚ - SICOOB MULTICREDI;2.883.398;b3S;I;2;S5;9;BLUMENAU;SC;06/2021;33.421;11;45;131;111;2;0;0;299;191;2.696;9.299;9.780;2.806;2.281;2;27.056;17;450;1.227;2.154;309;0;0;4.157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;1.278;481;0;0;0;0;1.909;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE MANAUS;1.566.038;b3S;I;2;S5;9;MANAUS;AM;06/2021;33.230;0;0;0;0;0;0;0;0;497;2.662;6.324;8.956;1.339;750;2;20.530;91;832;2.143;3.808;840;4;0;7.718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;754;2.571;120;216;207;1.070;45;4.982;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE GOIÂNIA LTDA.;10.209.619;b3S;I;2;S5;9;GOIANIA;GO;06/2021;32.986;171;380;875;1.730;416;0;0;3.571;704;2.639;5.831;9.691;2.558;469;0;21.892;103;280;781;1.292;3;0;0;2.459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.048;3.293;296;130;130;166;0;5.063;0
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE RONDÔNIA - SICOOB CREDJURD;4.751.713;b3S;I;2;S5;9;PORTO VELHO;RO;06/2021;32.920;7;1.174;3.137;7.985;6.601;5.904;0;24.808;101;475;1.533;4.697;832;163;0;7.801;0;5;18;38;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;131;0;0;0;0;0;250;0
BANCO KOMATSU DO BRASIL S.A.;23.903.068;b2;I;3;S4;8;SAO PAULO;SP;06/2021;32.860;0;0;0;0;0;0;0;0;0;3.556;10.393;15.503;3.397;12;0;32.860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4.886.317;b3S;I;2;S4;9;CURITIBA;PR;06/2021;32.304;0;1.460;3.900;7.645;5.292;6.258;0;24.554;0;48;371;202;30;0;0;651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;4.122;1.230;2;0;0;0;5.372;0;0;0;0;0;0;0;0;2;283;249;558;381;254;0;1.727;0
BANCOSEGURO S.A.;10.264.663;b1;I;2;S4;8;SAO PAULO;SP;06/2021;31.734;184;2.617;6.908;8.826;2.826;1.992;0;23.354;5.668;1.797;890;0;0;0;0;8.355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;4;0;0;0;0;25;0
CREDISIS SUDOESTE/RO - COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA LTDA.;3.985.375;b3S;I;2;S5;9;ROLIM DE MOURA;RO;06/2021;31.184;0;0;0;0;0;0;0;0;273;2.692;7.166;4.358;427;209;0;15.126;27;120;374;470;78;0;0;1.070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;816;2.093;370;0;0;0;3.321;381;4.771;5.023;1.158;276;57;0;11.666;0
COOPERATIVA DE CRÉDITO DE SÃO FRANCISCO DE SALES LTDA. - SICOOB CREDISALES;1.374.196;b3S;I;2;S5;9;SAO FRANCISCO DE SALES;MG;06/2021;30.190;0;0;0;0;0;0;0;0;16;805;2.207;2.242;125;122;0;5.517;0;28;81;201;44;0;0;354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.775;6.333;13.241;1.341;697;0;23.386;19;635;182;3;4;31;58;932;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE CRUZ ALTA LTDA - SICOOB CRUZ ALTA;73.326.449;b3S;I;2;S5;9;CRUZ ALTA;RS;06/2021;29.758;2;309;984;1.400;994;0;0;3.689;188;2.116;4.965;8.015;2.578;1.313;0;19.174;3;156;508;973;480;1;0;2.121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;581;2.342;0;0;0;0;2.923;126;699;235;400;278;112;0;1.850;0
COOPERATIVA DE CRÉDITO DA SERRA CATARINENSE - CREDICOMIN;9.590.601;b3S;I;2;S5;9;LAGES;SC;06/2021;29.584;7;204;509;667;115;0;0;1.503;149;2.334;5.398;6.289;1.370;428;0;15.968;8;261;679;1.210;176;0;0;2.334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166;1.508;2.554;3.650;1.447;454;0;9.780;0
SICREDI COOMAMP - COOPERATIVA DE CRÉDITO DOS MEMBROS DE INSTITUIÇÕES PÚBLICAS DAS CARREIRAS JURÍDICAS E DOS SERVIDORES PÚBLICOS FEDERAIS, ESTADUAIS E MUNICIPAIS EM SÃO LUÍS/MA E MUNICÍPIOS CIRCUNVIZIN;5.545.390;b3S;I;2;S5;9;SAO LUIS;MA;06/2021;29.549;44;1.570;4.438;8.682;6.155;5.694;0;26.584;2;82;204;203;0;0;0;491;0;17;45;88;10;0;0;160;0;0;0;0;0;0;0;0;29;1.396;480;0;0;0;0;1.905;0;0;0;0;0;0;0;0;14;169;101;110;15;0;0;409;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71.069.587;b3S;I;2;S5;9;DORES DO INDAIA;MG;06/2021;29.542;0;1;3;10;8;0;0;23;62;1.106;4.980;7.136;2.122;115;0;15.521;5;41;99;176;14;0;0;335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.166;1.761;7.203;938;1.080;0;12.148;73;845;532;0;28;35;0;1.514;0
