Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONÔMICA FEDERAL;51.626;b1;C;1;S1;199;BRASILIA;DF;12/2022;794.159.120;447.866;5.440.576;13.370.004;30.266.682;22.397.086;30.531.309;0;102.453.523;262.728;2.140.228;4.991.720;5.020.625;1.069.356;19.093;0;13.503.750;2.278;10.294;25.627;37.879;11.028;42;0;87.149;1.163.775;16.797.542;45.880.214;107.458.589;88.770.386;255.336.187;104.296.599;619.703.291;1.831.604;8.241.675;2.737.430;184.285;31.815;30.316;0;13.057.126;201.180;3.005.133;9.961.800;7.720.661;6.536.579;4.637.814;0;32.063.167;1.813.143;5.281.150;2.077.756;1.683.570;1.026.917;1.392.780;15.798;13.291.114;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE E LIVRE ADMISSÃO DE TEÓFILO OTONI LTDA. - UNICRED TRÊS VALES;1.709.266;b3S;I;2;S5;9;TEOFILO OTONI;MG;12/2022;20.078;0;131;241;130;1;0;0;503;13;1.661;3.347;4.011;575;145;0;9.753;13;196;474;700;144;0;0;1.528;0;12;31;81;21;0;0;145;53;2.406;769;1;0;0;0;3.228;0;0;0;0;0;0;0;0;2;1.052;1.068;1.274;797;729;0;4.922;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51.489.318;b3S;I;2;S5;9;SAO PAULO;SP;12/2022;19.953;0;613;1.518;3.627;1.383;0;0;7.142;84;1.121;2.861;5.791;2.404;156;0;12.417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;290;0;0;0;0;394;0
BANCO RANDON S.A.;11.476.673;b2;I;2;S4;8;CAXIAS DO SUL;RS;12/2022;19.946;38;2.008;4.460;3.501;6;0;0;10.013;631;865;1.871;2.077;11;0;0;5.455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;747;2.068;1.415;235;0;0;4.478;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE VITÓRIA DA CONQUISTA;2.833.202;b3S;I;2;S5;9;VITORIA DA CONQUISTA;BA;12/2022;19.941;0;0;0;0;0;0;0;0;111;1.578;3.717;5.724;1.235;518;0;12.883;0;393;867;1.273;198;0;0;2.730;3;55;153;327;190;201;0;930;154;2.091;795;5;0;0;0;3.044;0;0;0;0;0;0;0;0;20;196;137;0;0;0;0;353;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR;2.924.977;b3S;I;2;S4;9;CURITIBA;PR;12/2022;19.737;0;42;116;186;29;0;0;374;78;1.339;3.016;3.686;529;36;0;8.685;6;144;395;625;130;0;0;1.300;0;0;0;0;0;0;0;0;92;2.676;856;4;0;0;0;3.628;0;0;0;0;0;0;0;0;221;1.134;1.356;1.797;942;300;0;5.751;0
CREDISIS COOPERUFPA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS E ESTADUAIS E DAS ENTIDADES DE ENSINO COM SEUS RESPECTIVOS FUNCIONÁRIOS NO ESTADO DO PARÁ;83.325.811;b3S;I;2;S5;9;BELEM;PA;12/2022;19.658;9;1.154;2.782;4.062;1.419;51;0;9.478;230;596;1.015;1.225;307;8;0;3.381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;739;1.820;2.962;1.022;186;0;6.799;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2.254.376;b3S;I;2;S5;9;DORES DO INDAIA;MG;12/2022;19.638;0;0;0;0;0;0;0;0;155;2.444;4.251;4.122;904;110;0;11.987;35;323;874;1.919;397;0;0;3.548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229;1.491;831;1.034;513;5;0;4.103;0
UNIPRIME OURO - COOPERATIVA DE CRÉDITO DE OURO;7.853.842;b3S;I;2;S5;9;OURO;SC;12/2022;19.522;0;0;0;0;0;0;0;0;152;1.864;3.098;3.705;1.431;1.256;0;11.506;6;115;297;393;20;0;0;832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;11;0;0;0;0;0;135;1.675;903;1.418;1.885;654;513;0;7.049;0
RECARGAPAY INSTITUICAO DE PAGAMENTO LTDA.;11.275.560;n4;I;2;;41;SAO PAULO;SP;12/2022;19.373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.322;11.968;83;0;0;0;0;19.373;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE GOIÁS;4.406.371;b3S;I;2;S5;9;GOIANIA;GO;12/2022;19.313;30;176;516;1.131;513;19;0;2.386;182;829;2.072;3.400;504;229;0;7.216;27;379;1.103;1.827;425;0;0;3.761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;1.652;0;0;0;1.792;1.790;869;365;886;62;186;0;4.158;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E PROFISSIONAIS DE SAÚDE DE SÃO LUÍS - SICREDI SÃO LUÍS;8.143.326;b3S;I;2;S5;9;SAO LUIS;MA;12/2022;19.280;46;540;1.311;2.765;2.197;1.569;0;8.427;59;712;1.420;1.168;53;2;0;3.414;3;266;676;1.074;76;0;0;2.096;0;0;0;0;0;0;0;0;250;3.001;901;9;0;0;0;4.161;0;0;0;0;0;0;0;0;139;645;244;152;2;0;0;1.183;0
SERVICOOP - COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS ESTADUAIS E MUNICIPAIS DO RIO GRANDE DO SUL;3.973.814;b3S;I;2;S5;9;PORTO ALEGRE;RS;12/2022;19.104;276;2.153;4.760;5.980;273;1;0;13.444;395;1.076;1.784;2.129;135;0;0;5.519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;33;76;0;0;0;0;141;0
COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO;9.343.038;b3S;I;2;S5;9;SOUSA;PB;12/2022;18.660;22;379;1.032;1.677;790;291;0;4.190;69;937;1.784;2.063;341;0;0;5.195;27;264;688;1.049;75;0;0;2.103;0;0;0;0;0;0;0;0;95;2.204;1.027;2;0;0;0;3.328;0;0;0;0;0;0;0;0;56;554;1.126;1.755;351;3;0;3.845;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS - SICOOB CREDCEG;7.789.195;b3S;I;2;S5;9;SAO BERNARDO DO CAMPO;SP;12/2022;18.428;0;0;0;0;0;0;0;0;304;1.151;2.287;3.279;382;0;0;7.404;151;780;1.904;3.151;1.016;0;0;7.002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;379;1.488;499;403;391;863;0;4.021;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS CARREIRAS DO MINISTÉRIO PÚBLICO, TRIBUNAL DE CONTAS E SECRETARIA DA FAZENDA DO RIO GRANDE DO SUL - SICREDI MP RS;3.662.047;b3S;I;2;S4;9;PORTO ALEGRE;RS;12/2022;18.102;0;902;2.444;4.639;2.541;2.129;0;12.654;1;89;234;220;53;0;0;597;0;73;201;353;131;2;0;762;0;0;0;0;0;0;0;0;1;2.164;666;8;0;0;0;2.839;0;0;0;0;0;0;0;0;7;299;293;285;151;216;0;1.251;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CAPARAÓ LTDA. - SICOOB SAÚDE;71.261.184;b3S;I;2;S5;9;CARATINGA;MG;12/2022;18.005;0;0;0;0;0;0;0;0;151;1.252;3.236;5.779;1.519;1.893;0;13.829;22;287;679;1.040;68;0;0;2.097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;323;1.437;319;0;0;0;0;2.079;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JATAÍ E REGIÃO LTDA.;10.143.499;b3S;I;2;S5;9;JATAI;GO;12/2022;17.523;0;0;0;0;0;0;0;0;87;1.341;4.210;4.224;711;441;0;11.014;0;337;925;2.203;813;0;0;4.278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;1.640;522;0;0;0;0;2.231;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA VILLARES METALS;53.846.242;b3S;I;2;S5;9;SUMARE;SP;12/2022;17.445;21;1.864;4.394;8.437;2.659;16;0;17.391;2;5;10;21;11;4;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUDESTE MAIS;4.079.285;b3S;I;2;S5;9;ITAJUBA;MG;12/2022;17.231;9;197;481;882;384;43;0;1.996;103;894;1.856;3.035;1.052;1.664;0;8.605;0;110;316;580;124;2;0;1.133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;749;320;160;5;0;1.326;245;738;571;684;534;1.401;0;4.172;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COMIGO;1.062.439;b3S;I;2;S5;9;RIO VERDE;GO;12/2022;16.963;63;1.655;4.391;6.890;1.501;55;0;14.554;12;395;508;442;31;0;0;1.389;0;46;128;344;59;1;0;577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;75;183;1;0;0;0;442;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE SÃO PAULO - COOPERALESP;4.791.645;b3S;I;2;S5;9;SAO PAULO;SP;12/2022;16.837;0;844;1.941;4.509;4.489;4.492;0;16.273;0;33;62;146;123;200;0;564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONDELEZ BRASIL, PHILIP MORRIS BRASIL E K&S ALIMENTOS - SICOOB COOPMOND;62.795.257;b3S;I;2;S5;9;SAO PAULO;SP;12/2022;16.613;10;1.270;3.167;7.835;4.152;27;0;16.460;18;120;5;6;0;0;0;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0
AGÊNCIA DE FOMENTO DO ESTADO DE PERNAMBUCO S.A.;13.178.690;n1;I;1;S4;30;RECIFE;PE;12/2022;16.328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.246;5.979;7.802;301;0;0;0;16.328;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB COPESITA;19.875.244;b3S;I;2;S5;9;TIMOTEO;MG;12/2022;16.300;24;668;1.389;2.132;12;0;0;4.225;133;1.063;2.636;3.416;588;177;0;8.013;12;246;695;1.093;92;0;0;2.137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;680;606;482;153;2;0;0;1.924;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BANDEIRANTES - SICREDI BANDEIRANTES SP;4.853.988;b3S;I;2;S4;9;SAO CARLOS;SP;12/2022;16.171;0;36;95;89;0;0;0;220;101;854;1.821;1.715;68;0;0;4.559;3;98;240;320;6;0;0;668;0;0;0;0;0;0;0;0;244;2.367;802;17;0;0;0;3.430;0;0;0;0;0;0;0;0;241;3.566;1.975;1.036;401;75;0;7.294;0
AGENCIA DE FOMENTO DO RIO GRANDE DO NORTE S.A.;3.848.103;n1;I;1;S4;30;NATAL;RN;12/2022;16.162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103;578;2.116;2.054;3;0;0;4.854;898;2.612;4.414;3.384;0;0;0;11.308;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDAÇÃO ZERBINI E DA FUNDAÇÃO FACULDADE DE MEDICINA (FFM) - COOPINCOR;1.997.612;b3S;I;2;S5;9;SAO PAULO;SP;12/2022;16.072;32;1.630;3.703;6.868;2.888;735;0;15.856;3;38;72;72;31;0;0;216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO XCMG BRASIL S.A.;36.658.769;b2;I;3;S4;8;POUSO ALEGRE;MG;12/2022;16.005;0;0;0;0;0;0;0;0;151;2.190;5.724;6.745;1.195;0;0;16.005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2.031.139;b3S;I;2;S5;9;MONTES CLAROS;MG;12/2022;15.938;3;21;47;145;132;133;0;481;288;397;9.393;2.632;338;5;0;13.054;0;146;398;396;29;0;0;970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;393;306;244;0;0;0;943;69;343;27;44;7;0;0;491;0
GREENCRED - COOPERATIVA DE CREDITO;2.347.114;b3S;I;2;S5;9;CURITIBA;PR;12/2022;15.900;0;0;0;0;0;0;0;0;120;2.094;5.352;6.355;1.271;86;0;15.278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;428;194;0;0;0;0;622;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS COLABORADORES DA SG INDUSTRIA E COMERCIO DE MATERIAIS DE CONSTRUCAO, VIDROS E AFINS;61.039.038;b3S;I;2;S5;9;SAO PAULO;SP;12/2022;15.718;24;2.316;4.261;7.659;1.359;0;0;15.619;4;18;32;36;9;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO NO PIAUÍ - SICOOB PIAUÍ;5.477.038;b3S;I;2;S5;9;TERESINA;PI;12/2022;15.496;38;1.153;3.253;5.491;1.563;400;0;11.897;77;242;551;594;150;18;0;1.632;8;57;168;377;106;0;0;715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;278;208;148;79;80;379;81;1.253;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS DE PINHÃO - CRESERV-PINHÃO;4.831.810;b3S;I;2;S5;9;PINHAO;PR;12/2022;15.210;12;1.239;2.804;5.475;2.737;595;0;12.862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;539;822;875;99;0;0;2.348;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PETROLEIROS NO ESTADO DE MINAS GERAIS LTDA. - COPETRO;26.758.433;b3S;I;2;S5;9;BELO HORIZONTE;MG;12/2022;15.132;0;3;10;26;18;10;0;68;83;1.163;2.846;5.120;3.118;2.629;105;15.064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N26 SOCIEDADE DE CRÉDITO DIRETO S.A.;40.867.163;n1;I;2;S5;43;SAO PAULO;SP;12/2022;15.076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.930;4.135;11;0;0;0;15.076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS ÁGUAS - SICOOB CIRCUITO DAS ÁGUAS;3.941.182;b3S;I;2;S5;9;AGUAS DE LINDOIA;SP;12/2022;15.015;0;11;28;12;0;0;0;51;21;1.243;1.416;2.207;1.631;585;3;7.107;0;114;298;816;348;1;0;1.578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;1.161;392;152;0;0;1.841;94;3.287;927;61;14;45;9;4.438;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CENTRAIS ELÉTRICAS DE SANTA CATARINA - CREDELESC;8.850.613;b3S;I;2;S5;9;FLORIANOPOLIS;SC;12/2022;14.988;2;24;77;104;13;0;0;220;170;1.635;3.765;3.645;643;172;18;10.048;6;79;219;276;25;0;0;606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;268;586;1.280;1.354;372;252;0;4.113;0
COOPERATIVA DE CRÉDITO RURAL - CREDICANA;44.373.041;b3S;I;2;S5;9;ASSIS;SP;12/2022;14.937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.068;0;0;0;0;2.068;0;4.532;8.276;61;1;0;0;12.869;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE ORLÂNDIA - CRED SERV;946.465;b3S;I;2;S5;9;ORLANDIA;SP;12/2022;14.916;28;641;1.701;5.160;4.454;2.932;0;14.916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DO GRUPO EMPRESARIAL A COSTA LTDA.;20.062.766;b3S;I;2;S5;9;VISCONDE DO RIO BRANCO;MG;12/2022;14.811;216;2.151;5.320;4.670;24;3;0;12.384;18;232;547;811;444;93;0;2.146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;178;81;14;0;0;0;282;0
ASPECIR - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;5.289.612;n1;I;2;S5;10;PORTO ALEGRE;RS;12/2022;14.765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;672;1.514;4.844;4.761;2.939;0;14.765;0
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO LTDA. - MAGICREDI-RJ;5.040.680;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;12/2022;14.662;0;988;2.457;5.394;2.911;1.317;0;13.067;8;136;336;689;316;110;0;1.595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CLÁSSICA DOS EMPREGADOS DA VALE S/A E ENTIDADES VINCULADAS LTDA. - SICOOB COOPVALE;33.924.028;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;12/2022;14.635;265;1.466;3.046;4.053;591;0;0;9.422;179;1.777;829;1.071;115;3;0;3.974;2;13;30;90;61;0;0;196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;453;585;5;0;0;0;0;1.043;0
CREDISIS OESTE - COOPERATIVA DE CRÉDITO E INVESTIMENTO DO OESTE;4.985.665;b3S;I;2;S5;9;ESPIGAO D'OESTE;RO;12/2022;14.630;0;0;0;0;0;0;0;0;0;1.857;1.817;351;6;0;0;4.031;0;53;135;163;10;0;0;362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.005;0;0;0;3.005;144;6.632;449;7;0;0;0;7.232;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COMPANHIA BRASILEIRA DE ALUMÍNIO;54.335.401;b3S;I;2;S5;9;ALUMINIO;SP;12/2022;14.597;6;874;2.277;6.108;3.990;1;0;13.256;180;581;146;290;144;0;0;1.341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ERICSSON - COOPERICSSON;48.718.183;b3S;I;2;S5;9;SAO PAULO;SP;12/2022;14.542;51;1.401;3.235;5.942;2.022;7;0;12.658;1;55;119;232;109;2;0;517;0;87;237;697;335;1;0;1.357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;0;0;0;0;0;9;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS EM JOÃO MONLEVADE LTDA. - COPREMON;18.310.649;b3S;I;2;S5;9;JOAO MONLEVADE;MG;12/2022;14.468;30;1.092;2.420;4.935;2.814;3.011;0;14.302;1;21;40;52;19;13;0;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;21;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;S4;30;CURITIBA;PR;12/2022;14.351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;174;450;783;300;14;0;1.813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;531;1.387;4.086;6.192;339;2;0;12.538;0
CREFAZ SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.;18.188.384;n1;I;2;S5;10;MARINGA;PR;12/2022;14.224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.965;3.534;6.042;1.681;3;0;0;14.224;0
COOPERATIVA DE CRÉDITO SICOOB CREDMETAL;3.535.065;b3S;I;2;S5;9;OSASCO;SP;12/2022;14.019;197;1.869;4.474;5.704;659;12;0;12.916;45;160;303;377;46;17;0;949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;34;11;0;0;0;0;154;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MINERACÃO RIO DO NORTE S/A, EM PORTO TROMBETAS LIMITADA -  CREDNORTE;4.998.845;b3S;I;2;S5;9;ORIXIMINA;PA;12/2022;13.832;3;1.215;3.003;6.473;2.772;132;0;13.599;0;65;33;69;58;8;0;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PINTOS S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO;35.274.306;n1;I;2;S5;14;TERESINA;PI;12/2022;13.795;3;1.932;4.321;4.325;28;0;0;10.608;301;1.193;1.432;260;0;0;0;3.186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO EMPREENDEDORES - SICREDI EMPREENDEDORES PR;7.070.495;b3S;I;2;S4;9;CURITIBA;PR;12/2022;13.684;9;202;560;705;172;17;0;1.666;190;705;1.411;1.036;99;3;0;3.443;1;176;399;568;99;0;0;1.244;0;0;0;0;0;0;0;0;546;3.662;1.163;9;0;0;0;5.380;0;0;0;0;0;0;0;0;147;712;419;567;107;0;0;1.952;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TETRA PAK;67.341.487;b3S;I;2;S5;9;MONTE MOR;SP;12/2022;13.541;0;1.131;2.791;6.350;2.829;6;0;13.107;57;24;38;77;17;0;0;212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;222;222;0
