Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONÔMICA FEDERAL;51.626;b1;C;1;S1;199;BRASILIA;DF;12/2023;893.688.815;919.494;5.834.057;14.809.870;27.626.749;24.177.818;29.851.293;6;103.219.288;162.065;1.954.380;3.869.738;3.826.354;757.520;4.303;0;10.574.360;1.535;9.280;22.635;40.921;15.414;146;0;89.931;1.713.173;19.051.941;51.658.518;121.085.241;100.153.304;292.773.750;121.852.207;708.288.134;2.103.360;9.228.657;3.165.031;242.125;48.794;47.427;0;14.835.392;726.200;3.487.433;13.669.511;11.670.230;9.113.460;6.638.046;0;45.304.882;1.417.250;3.600.611;1.963.711;1.772.283;1.090.085;1.524.254;8.634;11.376.829;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1.259.518;b3S;I;2;S5;9;RIO CLARO;SP;12/2023;96.454;4;368;907;1.493;488;0;0;3.260;595;3.911;9.412;22.223;14.612;14.827;0;65.581;129;1.120;2.963;6.247;1.522;7;0;11.988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.845;3.795;1.933;3.951;2.401;1.701;0;15.625;0
COOPERATIVA DE CRÉDITO SICOOB UNI SUDESTE;86.389.236;b3S;I;2;S5;9;UBA;MG;12/2023;94.275;0;0;0;0;0;0;0;0;910;7.166;17.831;29.201;8.671;1.368;0;65.147;55;628;1.463;1.870;492;0;0;4.508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;267;329;4.517;8.193;1.917;1.085;0;16.309;2.267;4.036;356;466;455;731;0;8.311;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO RIO DE JANEIRO - SICOOB FLUMINENSE;2.931.668;b3S;I;2;S5;9;CAMPOS DOS GOYTACAZES;RJ;12/2023;93.977;52;2.237;5.503;13.653;11.194;6.709;0;39.349;534;2.401;5.273;6.191;1.821;1.113;0;17.332;11;100;271;613;249;0;0;1.245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;2.537;7.470;12.311;5.560;4.387;0;32.341;1.837;1.134;737;2;0;0;0;3.709;0
COOPERATIVA DE CRÉDITO UNIPRIME SUL LTDA;1.572.667;b3S;I;2;S5;9;ERECHIM;RS;12/2023;93.551;0;7;13;15;0;0;0;35;33;3.771;11.487;22.155;13.914;11.515;112;62.987;4;509;1.530;2.726;804;13;0;5.586;14;321;845;2.006;1.583;3.449;316;8.534;9;17;0;0;0;0;0;26;0;0;0;0;0;0;0;0;62;1.644;4.380;6.441;2.682;1.174;0;16.383;0
BANCO ARBI S.A.;54.403.563;b1;I;2;S4;2;RIO DE JANEIRO;RJ;12/2023;91.692;320;7.719;18.423;30.081;14.244;7.839;0;78.627;1.065;1.087;5.196;3.878;794;479;0;12.498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566;0;0;0;0;0;0;566;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45.691.128;b3S;I;2;S5;9;SAO JOSE DOS CAMPOS;SP;12/2023;91.359;167;7.145;19.028;36.910;18.464;2.211;0;83.926;2.062;1.769;1.537;1.564;497;4;0;7.432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO CASINO, GRUPO PÃO DE AÇÚCAR E GRUPO ASSAÍ;46.277.273;b3S;I;2;S5;9;SAO PAULO;SP;12/2023;90.856;718;24.387;41.837;23.903;11;0;0;90.856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICOOB AC CREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE E NORDESTE MINEIRO LTDA.;1.559.914;b3S;I;2;S5;9;GOVERNADOR VALADARES;MG;12/2023;90.847;41;449;1.253;2.529;1.135;234;0;5.641;736;4.979;12.811;22.804;6.752;2.863;0;50.945;86;1.401;3.837;9.035;4.047;30;0;18.437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;877;1.463;4.601;395;187;0;7.677;2.214;4.720;353;365;168;327;0;8.148;0
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL;71.207.740;b3S;I;2;S5;9;IRAI DE MINAS;MG;12/2023;89.840;0;0;0;0;0;0;0;0;0;1.141;7.257;834;11;0;0;9.243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.357;54.068;11.432;7.681;4.967;0;79.506;0;1.042;50;0;0;0;0;1.092;0
COOPERATIVA E ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA. - CREDISIS/CREDIPLAN;97.259.253;b3S;I;2;S5;9;PASSO FUNDO;RS;12/2023;89.374;0;0;0;0;0;0;0;0;9;2.508;6.601;14.742;11.196;11.808;0;46.864;0;544;1.428;2.646;855;83;0;5.557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;2.358;6.429;12.867;9.463;5.804;0;36.953;0
COOPERATIVA DE CRÉDITO SICOOB 3 COLINAS;4.013.172;b3S;I;2;S5;9;FRANCA;SP;12/2023;89.078;6;193;511;488;142;77;0;1.419;554;9.223;20.688;18.886;3.328;477;0;53.156;0;94;439;435;47;0;0;1.015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.088;19.004;7.884;823;0;0;28.799;661;2.901;5;1.123;0;0;0;4.690;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58.290.800;b3S;I;2;S5;9;CRUZEIRO;SP;12/2023;88.852;78;7.495;18.711;39.529;12.711;677;0;79.200;274;4.543;390;602;95;3;0;5.908;4;336;849;1.932;376;0;0;3.497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;84;114;10;0;0;247;0
COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS;707.903;b3S;I;2;S5;9;ABDON BATISTA;SC;12/2023;88.445;4;376;879;1.709;1.058;180;0;4.205;143;2.891;5.934;7.139;2.533;1.219;0;19.859;42;892;2.761;6.163;2.864;1;0;12.724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;4.065;32.393;4.530;2.879;2.678;0;46.578;182;4.122;755;20;0;0;0;5.079;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DE MATO GROSSO DO SUL - SICOOB CENTRO SUL MS;10.319.386;b3S;I;2;S5;9;DOURADOS;MS;12/2023;86.510;0;0;0;0;0;0;0;0;340;3.201;21.349;9.524;1.590;229;0;36.232;19;258;711;1.485;165;0;0;2.637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;320;7.200;29.674;4.496;0;0;0;41.690;1.013;4.027;483;123;101;205;0;5.952;0
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8.253.539;b3S;I;2;S5;9;SAO MIGUEL D'OESTE;SC;12/2023;85.826;0;0;0;0;0;0;0;0;731;8.352;17.469;20.209;4.671;1.217;0;52.649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;417;568;2;2;0;0;988;688;5.101;8.650;9.364;4.615;3.545;225;32.189;0
COOPERATIVA DE CRÉDITO SICOOB NORTE SUL LTDA;2.876.918;b3S;I;2;S5;9;GANDU;BA;12/2023;85.564;160;4.063;11.056;10.591;8.956;14.330;0;49.157;897;2.604;8.355;7.332;1.203;1;0;20.391;10;218;744;1.100;329;0;0;2.402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;831;5.477;4.595;1.030;731;0;12.664;473;452;25;0;0;0;0;951;0
COOPERATIVA DE CRÉDITO SICOOB CONFIANÇA;7.097.064;b3S;I;2;S5;9;MARECHAL CANDIDO RONDON;PR;12/2023;84.378;4;548;1.407;2.679;1.465;466;0;6.568;516;2.693;7.275;10.519;3.998;6.468;0;31.468;11;359;1.009;2.155;814;0;0;4.348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;462;3.023;22.422;4.544;4.156;3.882;0;38.490;883;1.129;941;340;163;48;0;3.504;0
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS, SERVIDORES DA JUSTIÇA DO ESTADO DE GOIÁS E EMPREGADOS DA CELG LTDA.;9.552.111;b3S;I;2;S5;9;GOIANIA;GO;12/2023;84.228;81;2.506;6.142;13.661;10.433;24.035;0;56.858;375;1.475;2.955;5.489;3.147;1.436;0;14.877;46;352;895;2.053;890;1;0;4.237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.983;1.785;0;0;0;4.768;856;2.385;203;37;7;0;0;3.488;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2.335.109;b3S;I;2;S5;9;CATAGUASES;MG;12/2023;84.159;0;0;0;0;0;0;0;0;324;2.388;6.183;9.939;4.453;2.751;0;26.039;76;1.298;3.396;5.063;626;0;0;10.459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.776;21.921;12.827;3.825;1.024;0;41.373;1.101;2.161;642;1.458;926;0;0;6.287;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA;84.156.470;b3S;I;2;S5;9;BELEM;PA;12/2023;83.755;73;5.537;8.546;22.951;19.273;23.644;0;80.024;85;459;655;759;181;236;0;2.375;4;76;187;467;192;0;0;926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;239;187;4;0;0;0;0;430;0
SICOOB UNIMAIS METROPOLITANA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;259.231;b3S;I;2;S5;9;SANTOS;SP;12/2023;83.752;612;2.096;4.986;6.769;910;0;0;15.373;1.173;5.916;12.831;13.887;4.602;3.740;0;42.149;174;1.186;3.019;6.435;833;0;0;11.648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.737;5.226;485;787;789;3.355;203;14.583;0
COOPERATIVA DE CRÉDITO SICOOB COSTA DO DESCOBRIMENTO LTDA.;1.205.736;b3S;I;2;S5;9;ITAMARAJU;BA;12/2023;83.560;57;1.254;2.709;4.370;2.791;1.401;0;12.582;2.277;2.231;6.263;5.837;1.478;1;0;18.087;19;462;1.222;2.432;734;0;0;4.869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;275;1.896;25.375;10.790;1.483;714;0;40.534;1.187;5.379;884;38;0;0;0;7.488;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80.959.638;b3S;I;2;S5;9;XANXERE;SC;12/2023;83.248;0;0;0;0;0;0;0;0;483;4.682;21.885;12.509;3.676;1.877;0;45.112;30;552;1.546;3.310;892;0;0;6.331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.658;14.503;5.236;3.659;3.242;0;29.298;450;1.188;654;106;105;4;0;2.506;0
COOPERATIVA DE CRÉDITO SICREDI CENTRO PERNAMBUCANA;41.255.225;b3S;I;2;S5;9;CARUARU;PE;12/2023;83.046;23;2.071;5.581;11.145;7.627;2.641;0;29.087;233;2.944;6.366;6.711;1.125;5;0;17.384;37;1.445;3.708;6.793;2.412;11;0;14.407;0;0;0;0;0;0;0;0;373;4.641;1.886;34;0;0;0;6.933;0;0;0;0;0;0;0;0;312;2.725;4.135;6.243;1.320;500;0;15.235;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL CATARINENSE - ACENTRA;3.427.097;b3S;I;2;S5;9;CRICIUMA;SC;12/2023;82.454;44;252;678;1.048;287;81;0;2.390;934;6.680;15.459;18.418;3.890;823;0;46.205;58;640;1.703;2.657;931;59;0;6.048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.663;3.211;7.528;8.758;3.683;2.967;0;27.810;0
QI;52.395;n1;C;2;S4;197;SAO PAULO;SP;12/2023;82.308;301;834;2.671;3.219;3.722;4.698;0;15.445;362;9.567;18.715;19.476;9.298;9.424;22;66.863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
COOPERATIVA DE CRÉDITO CREDSAOPAULO - SICOOB CREDSAOPAULO;2.197.569;b3S;I;2;S5;9;SAO JOSE DOS CAMPOS;SP;12/2023;81.494;456;3.175;7.995;16.007;6.903;785;0;35.322;413;2.578;5.967;11.206;6.024;4.838;29;31.055;49;546;1.389;2.938;1.021;0;0;5.943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.153;3.626;634;1.225;857;649;29;9.174;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ANÁPOLIS E REGIÃO LTDA;33.615.055;b3S;I;2;S5;9;ANAPOLIS;GO;12/2023;81.255;11;25;55;37;0;0;0;128;627;6.909;16.165;19.554;2.771;1.472;0;47.497;52;822;2.184;4.346;834;0;0;8.237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;2.050;5.389;3.297;0;0;0;10.787;2.077;10.097;1.857;279;143;153;0;14.607;0
QISTA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;36.583.700;n1;C;2;S4;14;SAO PAULO;SP;12/2023;79.438;1.912;4.331;9.074;11.549;3.464;356;0;30.686;3.958;14.968;18.597;9.397;948;489;1;48.357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;123;241;0;0;0;394;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ;4.694.278;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;12/2023;79.320;160;5.386;13.377;28.100;12.647;8.046;0;67.715;218;711;1.616;3.039;1.714;1.937;547;9.782;0;21;51;121;134;0;0;327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;346;235;241;141;98;435;0;1.496;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2.562.412;b3S;I;2;S5;9;PRADOPOLIS;SP;12/2023;78.859;56;4.264;16.989;31.169;16.147;7.327;0;75.952;0;1;3;2;0;0;0;6;0;146;623;1.280;751;102;0;2.901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SICOOBMAIS  LTDA. - SICOOBMAIS;26.359.745;b3S;I;2;S5;9;IGUATAMA;MG;12/2023;78.826;0;74;176;161;8;0;0;420;3.823;5.741;17.103;21.158;2.794;967;0;51.586;56;370;1.044;1.756;128;0;0;3.353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;391;13.870;3.071;1.218;439;0;19.197;1.409;2.201;537;123;0;0;0;4.270;0
COOPERATIVA DE CRÉDITO CREDIBAM LTDA. - SICOOB CREDIBAM;66.259.110;b3S;I;2;S5;9;BAMBUI;MG;12/2023;78.825;15;411;1.083;1.076;314;97;0;2.996;550;4.102;12.153;8.929;923;287;0;26.944;3;336;774;1.171;99;0;0;2.384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;349;3.004;17.603;15.476;4.335;716;0;41.483;919;3.434;665;0;0;0;0;5.018;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DE SAÚDE E DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUL DE MINAS LTDA. - UNICRED PROGRESSO;71.432.926;b3S;I;2;S5;9;UBERABA;MG;12/2023;78.566;0;76;183;143;0;0;0;402;306;5.145;11.487;14.489;4.734;2.102;0;38.264;6;812;2.102;2.619;590;5;0;6.132;6;354;985;2.224;1.644;1.748;1;6.961;392;10.305;3.962;18;0;0;0;14.677;0;0;0;0;0;0;0;0;58;3.253;4.100;3.658;658;402;0;12.128;0
COOPERATIVA DE CRÉDITO GUARANICREDI LTDA. - SICOOB GUARANICREDI;26.014.175;b3S;I;2;S5;9;GUARANI;MG;12/2023;78.549;3;44;125;196;24;0;0;391;200;3.551;9.167;13.543;2.561;171;0;29.194;11;787;2.029;3.589;709;0;0;7.124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;4.453;11.100;14.877;4.357;2.695;0;37.512;477;3.700;150;0;0;0;0;4.327;0
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72.128.440;b3S;I;2;S4;9;RIO DE JANEIRO;RJ;12/2023;76.992;1;60;170;329;137;24;0;721;522;6.061;13.200;13.880;1.152;284;0;35.098;42;617;1.927;2.898;846;46;0;6.376;0;0;0;0;0;0;0;0;1.746;9.010;3.535;36;0;0;0;14.328;0;0;0;0;0;0;0;0;932;4.561;3.201;5.967;2.886;2.920;0;20.469;0
COOPERATIVA DE CRÉDITO UNIÃO DO CENTRO OESTE DE MINAS LTDA. - SICOOB CENTRO UNIÃO;65.239.402;b3S;I;2;S5;9;CARMO DO CAJURU;MG;12/2023;76.460;0;5;16;2;0;0;0;24;364;4.374;8.997;14.659;3.022;73;4;31.494;3;347;719;1.223;101;0;0;2.392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;3.169;13.846;11.152;4.345;3.026;0;35.570;519;4.842;1.159;332;128;0;0;6.980;0
COOPERATIVA DE CRÉDITO CREDIJEQUITINHONHA LTDA. - SICOOB CREDIJEQUITINHONHA;71.243.034;b3S;I;2;S5;9;CAPELINHA;MG;12/2023;75.511;0;0;0;0;0;0;0;0;796;4.466;8.572;8.414;1.001;108;0;23.357;64;843;2.268;4.244;630;3;0;8.053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;2.098;13.727;7.610;5.687;7.066;0;36.294;1.585;3.137;2.003;603;82;398;0;7.807;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43.488.782;b3S;I;2;S5;9;SAO PAULO;SP;12/2023;75.040;344;6.000;22.884;36.081;5.941;0;0;71.251;297;350;969;1.940;234;0;0;3.790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;5;BELO HORIZONTE;MG;12/2023;74.636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;610;2.024;6.417;17.847;13.450;25.140;0;65.488;0;713;1.541;3.308;2.408;1.178;0;9.149;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA NOTARIAL E REGISTRAL - COOPNORE;7.714.057;b3S;I;2;S5;9;PORTO ALEGRE;RS;12/2023;74.275;0;0;0;0;0;0;0;0;211;7.873;20.967;23.046;1.886;60;0;54.042;0;386;976;1.389;77;0;0;2.828;0;0;0;0;0;0;0;0;114;4.662;1.836;32;0;0;0;6.644;0;0;0;0;0;0;0;0;292;1.729;3.210;3.895;1.200;435;0;10.761;0
COOPERATIVA DE CRÉDITO COGEM;44.401.800;b3S;I;2;S5;9;SAO BERNARDO DO CAMPO;SP;12/2023;73.806;79;8.866;21.719;39.283;1.084;0;0;71.032;448;507;846;944;28;0;0;2.774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UNIPRIME DO IGUAÇU - COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO;1.848.322;b3S;I;2;S5;9;PATO BRANCO;PR;12/2023;73.305;0;0;0;0;0;0;0;0;29;2.076;4.755;5.748;1.804;303;0;14.716;39;462;1.163;1.607;97;0;0;3.368;27;1.276;3.433;7.764;5.930;8.763;0;27.193;298;0;0;0;0;0;0;298;0;0;0;0;0;0;0;0;140;2.488;6.374;12.011;5.616;1.100;0;27.730;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52.046.299;b3S;I;2;S5;9;SAO PAULO;SP;12/2023;72.506;707;13.644;33.004;14.278;390;16;0;62.038;1.424;414;376;129;32;0;0;2.375;69;561;2.005;4.623;825;0;0;8.083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;10;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL XANXERÊ;7.509.426;b3S;I;2;S5;9;XANXERE;SC;12/2023;72.429;4;68;267;440;135;113;0;1.027;328;2.103;5.402;6.399;2.103;707;0;17.042;45;395;1.127;2.333;431;20;0;4.351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;5.139;21.525;7.598;5.570;4.611;0;44.463;164;1.375;1.712;1.481;658;150;6;5.546;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR E DE LIVRE ADMISSÃO LTDA. - SICOOB COFAL;21.797.311;b3S;I;2;S5;9;BELO HORIZONTE;MG;12/2023;72.336;76;7.548;11.674;26.180;13.738;6.747;0;65.963;116;682;2.256;2.353;281;27;0;5.715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169;310;179;0;0;0;0;658;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. - SICOOB CECREMEF;33.370.115;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;12/2023;71.853;264;4.358;7.940;21.045;14.659;3.980;0;52.246;470;1.750;4.087;5.660;1.397;68;0;13.433;6;298;777;1.530;321;0;0;2.932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.273;1.958;12;0;0;0;0;3.243;0
COOPERATIVA DE CRÉDITO DA REGIÃO E COLAR METROPOLITANO DO VALE DO AÇO LTDA. - SICOOB COSMIPA;17.361.536;b3S;I;2;S5;9;IPATINGA;MG;12/2023;71.804;177;3.279;8.057;13.901;8.512;4.801;0;38.728;237;2.677;6.368;8.691;2.065;1.454;0;21.491;53;209;521;1.025;96;0;0;1.904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;649;1.166;2.923;686;431;0;5.862;1.614;1.546;653;5;0;0;0;3.818;0
CREDISIS SUDOESTE/RO - COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA;3.985.375;b3S;I;2;S5;9;ROLIM DE MOURA;RO;12/2023;70.752;0;0;0;0;0;0;0;0;874;4.439;24.377;11.474;2.110;51;0;43.325;35;1.108;1.146;1.131;77;1;0;3.498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.897;7.433;0;0;0;9.331;1.489;6.481;5.042;1.431;155;0;0;14.597;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED HORIZONTES LTDA - UNICRED HORIZONTES;1.526.924;b3S;I;2;S5;9;IJUI;RS;12/2023;70.090;0;0;0;0;0;0;0;0;122;4.305;10.617;16.373;6.613;4.081;0;42.111;15;590;1.451;2.147;490;12;0;4.705;7;303;949;1.977;1.451;1.675;0;6.362;91;6.072;1.843;9;0;0;0;8.015;0;0;0;0;0;0;0;0;18;1.954;1.643;2.219;1.603;1.459;0;8.896;0
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204.963;b3S;I;2;S5;9;SEARA;SC;12/2023;69.495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;21;0;0;0;0;0;146;39;3.635;22.127;1.435;285;0;0;27.522;1.057;7.439;12.466;13.116;4.082;3.669;0;41.828;0
